,Value,AssetNum,Cash,bought,sold
2023-11-13 03:45:00+00:00,1004519.4314757738,51.594573641475975,1.5,0,0
2023-11-13 04:45:00+00:00,1002025.7905843933,0.0,1002025.7905843933,0,1
2023-11-13 05:45:00+00:00,1002025.7905843933,0.0,1002025.7905843933,0,0
2023-11-13 06:45:00+00:00,1002025.7905843933,0.0,1002025.7905843933,0,0
2023-11-13 07:45:00+00:00,1002025.7905843933,0.0,1002025.7905843933,0,0
2023-11-13 08:45:00+00:00,1002025.7905843933,0.0,1002025.7905843933,0,0
2023-11-13 09:45:00+00:00,1002025.7905843933,0.0,1002025.7905843933,0,0
2023-11-15 03:45:00+00:00,1002055.7905843933,51.04433359233811,30.0,1,0
2023-11-15 04:45:00+00:00,1001710.1492375798,51.04586235608778,1.4999999999999964,0,0
2023-11-15 05:45:00+00:00,1002116.0986626806,51.04593876331642,0.07499999999999973,0,0
2023-11-15 06:45:00+00:00,1003190.5596041891,51.0459425795861,0.0037499999999999895,0,0
2023-11-15 07:45:00+00:00,1003512.189109583,51.04594277033842,0.0001874999999999993,0,0
2023-11-15 08:45:00+00:00,1004451.4544057536,51.04594277986712,9.37499999999997e-06,0,0
2023-11-15 09:45:00+00:00,1004420.8467803759,51.045942780343566,4.6874999999999784e-07,0,0
2023-11-16 03:45:00+00:00,1006306.9544864901,51.04594278036734,2.343749999999988e-08,0,0
2023-11-16 04:45:00+00:00,1010479.9603087864,51.04594278036853,1.1718749999999954e-09,0,0
2023-11-16 05:45:00+00:00,1010758.1208172967,51.045942780368584,5.859374999999985e-11,0,0
2023-11-16 06:45:00+00:00,1010985.3350821333,51.045942780368584,2.929687499999994e-12,0,0
2023-11-16 07:45:00+00:00,1011608.055704411,51.045942780368584,1.464843749999997e-13,0,0
2023-11-16 08:45:00+00:00,1007169.6508593007,51.045942780368584,1.464843749999997e-13,0,0
2023-11-16 09:45:00+00:00,1008726.552114102,51.045942780368584,1.464843749999997e-13,0,0
2023-11-17 03:45:00+00:00,1009622.3485904334,51.045942780368584,7.32421875e-15,0,0
